,estimator,min_score,mean_score,max_score,std_score,C,gamma,kernel,n_neighbors,weights,max_depth,max_features,min_samples_split,n_estimators,learning_rate,min_samples_leaf,loss,alpha,l1_ratio,max_iter
1931,DecisionTreeRegressor,0.065884177,0.433613243,0.678179406,0.264705103,NAN,NAN,NAN,,,568,log2,,,,,,,,
253,DecisionTreeRegressor,0.206611052,0.433519386,0.566324399,0.16122448,NAN,NAN,NAN,,,9,sqrt,,,,,,,,
2321,DecisionTreeRegressor,0.255735724,0.433505497,0.589219866,0.137034664,NAN,NAN,NAN,,,698,log2,,,,,,,,
926,DecisionTreeRegressor,0.338670022,0.433406825,0.555550795,0.090637307,NAN,NAN,NAN,,,233,log2,,,,,,,,
542,DecisionTreeRegressor,0.258865829,0.433359451,0.658414733,0.16698741,NAN,NAN,NAN,,,105,log2,,,,,,,,
322,DecisionTreeRegressor,0.351548954,0.433313306,0.554562603,0.087456393,NAN,NAN,NAN,,,32,sqrt,,,,,,,,
1484,DecisionTreeRegressor,0.305576949,0.433225874,0.514162466,0.091336415,NAN,NAN,NAN,,,419,log2,,,,,,,,
1624,DecisionTreeRegressor,-0.032246416,0.433136565,0.710596176,0.331099354,NAN,NAN,NAN,,,466,sqrt,,,,,,,,
2587,DecisionTreeRegressor,0.218231558,0.432650433,0.656193558,0.178913606,NAN,NAN,NAN,,,787,sqrt,,,,,,,,
1252,DecisionTreeRegressor,0.125055386,0.432426351,0.630808582,0.220386754,NAN,NAN,NAN,,,342,sqrt,,,,,,,,
1460,DecisionTreeRegressor,0.248627108,0.432415381,0.549894968,0.131626269,NAN,NAN,NAN,,,411,log2,,,,,,,,
1625,DecisionTreeRegressor,0.177364531,0.432210785,0.65758982,0.197155302,NAN,NAN,NAN,,,466,log2,,,,,,,,
1276,DecisionTreeRegressor,0.293624963,0.431937378,0.633487737,0.14577598,NAN,NAN,NAN,,,350,sqrt,,,,,,,,
247,DecisionTreeRegressor,0.249792528,0.431825103,0.600406814,0.143453334,NAN,NAN,NAN,,,7,sqrt,,,,,,,,
3217,DecisionTreeRegressor,0.262487382,0.431767902,0.627515271,0.150192566,NAN,NAN,NAN,,,997,sqrt,,,,,,,,
2141,DecisionTreeRegressor,0.295062043,0.431719022,0.504019728,0.09668549,NAN,NAN,NAN,,,638,log2,,,,,,,,
2336,DecisionTreeRegressor,0.297315562,0.431519687,0.572330474,0.112371516,NAN,NAN,NAN,,,703,log2,,,,,,,,
1165,DecisionTreeRegressor,0.176024236,0.430956506,0.581188249,0.18122016,NAN,NAN,NAN,,,313,sqrt,,,,,,,,
1030,DecisionTreeRegressor,0.328298783,0.430734965,0.538864188,0.086057173,NAN,NAN,NAN,,,268,sqrt,,,,,,,,
2756,DecisionTreeRegressor,0.306345274,0.430521851,0.509648291,0.088901313,NAN,NAN,NAN,,,843,log2,,,,,,,,
2701,DecisionTreeRegressor,0.316822998,0.429946334,0.577217262,0.109013262,NAN,NAN,NAN,,,825,sqrt,,,,,,,,
854,DecisionTreeRegressor,0.353464745,0.429890875,0.483904196,0.055559957,NAN,NAN,NAN,,,209,log2,,,,,,,,
1507,DecisionTreeRegressor,0.312036691,0.429736005,0.612123677,0.13077076,NAN,NAN,NAN,,,427,sqrt,,,,,,,,
1219,DecisionTreeRegressor,0.25439931,0.429492829,0.599883906,0.141082685,NAN,NAN,NAN,,,331,sqrt,,,,,,,,
608,DecisionTreeRegressor,0.30681296,0.429161738,0.558077899,0.102683544,NAN,NAN,NAN,,,127,log2,,,,,,,,
1687,DecisionTreeRegressor,0.346020061,0.429135052,0.593050611,0.115909655,NAN,NAN,NAN,,,487,sqrt,,,,,,,,
2369,DecisionTreeRegressor,0.143600715,0.428645277,0.639500531,0.209136633,NAN,NAN,NAN,,,714,log2,,,,,,,,
710,DecisionTreeRegressor,0.216457751,0.428492914,0.620710196,0.165629247,NAN,NAN,NAN,,,161,log2,,,,,,,,
269,DecisionTreeRegressor,0.167685082,0.428261048,0.579032669,0.185012531,NAN,NAN,NAN,,,14,log2,,,,,,,,
2776,DecisionTreeRegressor,0.355779722,0.428126551,0.54609688,0.08412801,NAN,NAN,NAN,,,850,sqrt,,,,,,,,
1564,DecisionTreeRegressor,0.170087291,0.42802253,0.680701879,0.20849066,NAN,NAN,NAN,,,446,sqrt,,,,,,,,
236,DecisionTreeRegressor,0.179312557,0.427814174,0.674199439,0.202042266,NAN,NAN,NAN,,,3,log2,,,,,,,,
3187,DecisionTreeRegressor,0.253086877,0.427616551,0.689256397,0.18841815,NAN,NAN,NAN,,,987,sqrt,,,,,,,,
958,DecisionTreeRegressor,0.262374162,0.427543331,0.590033906,0.133779939,NAN,NAN,NAN,,,244,sqrt,,,,,,,,
3407,ElasticNet,0.193638993,0.426970509,0.650683722,0.18671164,NAN,NAN,NAN,,,,,,,,,,1,0.7,1
2305,DecisionTreeRegressor,0.255150844,0.426757166,0.627145955,0.153224048,NAN,NAN,NAN,,,693,sqrt,,,,,,,,
2329,DecisionTreeRegressor,0.247506641,0.426372305,0.525255278,0.126712272,NAN,NAN,NAN,,,701,sqrt,,,,,,,,
1813,DecisionTreeRegressor,0.392029439,0.425907235,0.455642456,0.026134584,NAN,NAN,NAN,,,529,sqrt,,,,,,,,
1900,DecisionTreeRegressor,0.187409019,0.425689272,0.655412898,0.191157561,NAN,NAN,NAN,,,558,sqrt,,,,,,,,
2012,DecisionTreeRegressor,0.195794526,0.42537317,0.575070091,0.164819711,NAN,NAN,NAN,,,595,log2,,,,,,,,
2888,DecisionTreeRegressor,0.339657023,0.425241732,0.493630811,0.06402473,NAN,NAN,NAN,,,887,log2,,,,,,,,
1892,DecisionTreeRegressor,0.205315642,0.424895239,0.617073248,0.169212326,NAN,NAN,NAN,,,555,log2,,,,,,,,
1262,DecisionTreeRegressor,0.325251865,0.424703075,0.572582289,0.106620943,NAN,NAN,NAN,,,345,log2,,,,,,,,
1349,DecisionTreeRegressor,0.307011799,0.423770646,0.50063953,0.083929857,NAN,NAN,NAN,,,374,log2,,,,,,,,
2164,DecisionTreeRegressor,0.30173288,0.423473843,0.555287267,0.103757884,NAN,NAN,NAN,,,646,sqrt,,,,,,,,
292,DecisionTreeRegressor,0.028366167,0.422732558,0.716236003,0.289736925,NAN,NAN,NAN,,,22,sqrt,,,,,,,,
853,DecisionTreeRegressor,0.331894326,0.422460049,0.503772681,0.070473432,NAN,NAN,NAN,,,209,sqrt,,,,,,,,
641,DecisionTreeRegressor,0.318547605,0.422429797,0.559946299,0.101379756,NAN,NAN,NAN,,,138,log2,,,,,,,,
872,DecisionTreeRegressor,0.205566579,0.42228879,0.624572568,0.171362882,NAN,NAN,NAN,,,215,log2,,,,,,,,
377,DecisionTreeRegressor,0.195732897,0.422050406,0.583586856,0.164833477,NAN,NAN,NAN,,,50,log2,,,,,,,,
2500,DecisionTreeRegressor,0.011634614,0.421596582,0.651561849,0.290603769,NAN,NAN,NAN,,,758,sqrt,,,,,,,,
2240,DecisionTreeRegressor,0.383234278,0.421342434,0.489954162,0.048615048,NAN,NAN,NAN,,,671,log2,,,,,,,,
2525,DecisionTreeRegressor,0.299574922,0.420547277,0.512251451,0.089257292,NAN,NAN,NAN,,,766,log2,,,,,,,,
3404,ElasticNet,0.18575296,0.420449036,0.645964477,0.187992683,NAN,NAN,NAN,,,,,,,,,,1,0.6,1
2299,DecisionTreeRegressor,0.346836735,0.420433734,0.468503262,0.052848367,NAN,NAN,NAN,,,691,sqrt,,,,,,,,
1279,DecisionTreeRegressor,0.287248158,0.419862477,0.573966264,0.118034363,NAN,NAN,NAN,,,351,sqrt,,,,,,,,
1151,DecisionTreeRegressor,0.173862929,0.419848392,0.608737043,0.182069416,NAN,NAN,NAN,,,308,log2,,,,,,,,
1726,DecisionTreeRegressor,0.207808217,0.419759271,0.582307404,0.156828774,NAN,NAN,NAN,,,500,sqrt,,,,,,,,
626,DecisionTreeRegressor,0.19228155,0.419460129,0.55608259,0.161736632,NAN,NAN,NAN,,,133,log2,,,,,,,,
1571,DecisionTreeRegressor,0.282876923,0.418890103,0.665621306,0.174770661,NAN,NAN,NAN,,,448,log2,,,,,,,,
1871,DecisionTreeRegressor,0.256532171,0.418691121,0.651336576,0.168708605,NAN,NAN,NAN,,,548,log2,,,,,,,,
704,DecisionTreeRegressor,0.062364074,0.418569669,0.831915678,0.316755624,NAN,NAN,NAN,,,159,log2,,,,,,,,
250,DecisionTreeRegressor,0.35298429,0.418569281,0.531297928,0.080065938,NAN,NAN,NAN,,,8,sqrt,,,,,,,,
1748,DecisionTreeRegressor,0.330824714,0.418157858,0.592019069,0.12293888,NAN,NAN,NAN,,,507,log2,,,,,,,,
1381,DecisionTreeRegressor,0.138838371,0.418132149,0.570339437,0.197756626,NAN,NAN,NAN,,,385,sqrt,,,,,,,,
2204,DecisionTreeRegressor,0.363285854,0.418070531,0.46873543,0.043148061,NAN,NAN,NAN,,,659,log2,,,,,,,,
2491,DecisionTreeRegressor,0.265718501,0.417889217,0.559927112,0.120323681,NAN,NAN,NAN,,,755,sqrt,,,,,,,,
457,DecisionTreeRegressor,0.279950901,0.417850301,0.516303298,0.10044112,NAN,NAN,NAN,,,77,sqrt,,,,,,,,
2330,DecisionTreeRegressor,0.171703517,0.417483386,0.564307027,0.174887831,NAN,NAN,NAN,,,701,log2,,,,,,,,
1372,DecisionTreeRegressor,0.358676778,0.417313976,0.514080845,0.0689348,NAN,NAN,NAN,,,382,sqrt,,,,,,,,
769,DecisionTreeRegressor,0.207090838,0.416824114,0.636471794,0.175434172,NAN,NAN,NAN,,,181,sqrt,,,,,,,,
1388,DecisionTreeRegressor,0.317999588,0.416711767,0.529777071,0.087051459,NAN,NAN,NAN,,,387,log2,,,,,,,,
1283,DecisionTreeRegressor,0.237821104,0.416525046,0.521344311,0.126992286,NAN,NAN,NAN,,,352,log2,,,,,,,,
1516,DecisionTreeRegressor,0.286518896,0.415900555,0.622623463,0.147711028,NAN,NAN,NAN,,,430,sqrt,,,,,,,,
2873,DecisionTreeRegressor,0.170271177,0.415768714,0.593184469,0.179239616,NAN,NAN,NAN,,,882,log2,,,,,,,,
3401,ElasticNet,0.178871061,0.415393986,0.64221318,0.189283036,NAN,NAN,NAN,,,,,,,,,,1,0.5,1
1864,DecisionTreeRegressor,0.219412486,0.415064055,0.639726832,0.172814496,NAN,NAN,NAN,,,546,sqrt,,,,,,,,
3029,DecisionTreeRegressor,0.290853181,0.414726827,0.584064704,0.123944871,NAN,NAN,NAN,,,934,log2,,,,,,,,
1055,DecisionTreeRegressor,0.362216144,0.414513024,0.496074206,0.058433978,NAN,NAN,NAN,,,276,log2,,,,,,,,
1874,DecisionTreeRegressor,0.244302597,0.414428145,0.6255444,0.158317206,NAN,NAN,NAN,,,549,log2,,,,,,,,
1037,DecisionTreeRegressor,0.155837469,0.414332363,0.697635164,0.221882491,NAN,NAN,NAN,,,270,log2,,,,,,,,
1348,DecisionTreeRegressor,0.270967878,0.413649057,0.536428623,0.109283751,NAN,NAN,NAN,,,374,sqrt,,,,,,,,
2987,DecisionTreeRegressor,0.221899022,0.413144094,0.539485248,0.137537005,NAN,NAN,NAN,,,920,log2,,,,,,,,
2143,DecisionTreeRegressor,0.124466931,0.413084814,0.605178398,0.207779665,NAN,NAN,NAN,,,639,sqrt,,,,,,,,
1006,DecisionTreeRegressor,0.315962108,0.412791604,0.527612003,0.087337178,NAN,NAN,NAN,,,260,sqrt,,,,,,,,
3068,DecisionTreeRegressor,0.246395653,0.412504482,0.538004449,0.122462871,NAN,NAN,NAN,,,947,log2,,,,,,,,
601,DecisionTreeRegressor,0.241263423,0.412160367,0.655365379,0.176619082,NAN,NAN,NAN,,,125,sqrt,,,,,,,,
746,DecisionTreeRegressor,0.156656741,0.412095183,0.65848686,0.204971137,NAN,NAN,NAN,,,173,log2,,,,,,,,
1000,DecisionTreeRegressor,-0.017273445,0.411976262,0.754560782,0.3210038,NAN,NAN,NAN,,,258,sqrt,,,,,,,,
2375,DecisionTreeRegressor,0.331963009,0.411794883,0.521093106,0.079973945,NAN,NAN,NAN,,,716,log2,,,,,,,,
2309,DecisionTreeRegressor,0.397750695,0.411681694,0.425528796,0.011340517,NAN,NAN,NAN,,,694,log2,,,,,,,,
3143,DecisionTreeRegressor,0.094454044,0.411664004,0.738743415,0.263122599,NAN,NAN,NAN,,,972,log2,,,,,,,,
2804,DecisionTreeRegressor,0.251929738,0.411496771,0.544118391,0.12079761,NAN,NAN,NAN,,,859,log2,,,,,,,,
3398,ElasticNet,0.174003464,0.41137904,0.639326399,0.190084239,NAN,NAN,NAN,,,,,,,,,,1,0.4,1
1192,DecisionTreeRegressor,0.35915998,0.411353692,0.439124646,0.036931832,NAN,NAN,NAN,,,322,sqrt,,,,,,,,
2465,DecisionTreeRegressor,0.319076345,0.411144224,0.464221413,0.065355327,NAN,NAN,NAN,,,746,log2,,,,,,,,
3146,DecisionTreeRegressor,0.246730249,0.410977998,0.585481113,0.138484455,NAN,NAN,NAN,,,973,log2,,,,,,,,
319,DecisionTreeRegressor,0.267905403,0.410874008,0.678513041,0.189396753,NAN,NAN,NAN,,,31,sqrt,,,,,,,,
2989,DecisionTreeRegressor,0.359902243,0.410447349,0.487051298,0.055081866,NAN,NAN,NAN,,,921,sqrt,,,,,,,,
1157,DecisionTreeRegressor,0.245903671,0.409937002,0.541984279,0.122972253,NAN,NAN,NAN,,,310,log2,,,,,,,,
757,DecisionTreeRegressor,0.346814932,0.409874297,0.486949959,0.05806203,NAN,NAN,NAN,,,177,sqrt,,,,,,,,
1261,DecisionTreeRegressor,-0.108931905,0.40945263,0.728496163,0.369796402,NAN,NAN,NAN,,,345,sqrt,,,,,,,,
716,DecisionTreeRegressor,0.263570464,0.409189687,0.494357992,0.103461606,NAN,NAN,NAN,,,163,log2,,,,,,,,
785,DecisionTreeRegressor,0.209839819,0.408990617,0.576536333,0.151362136,NAN,NAN,NAN,,,186,log2,,,,,,,,
850,DecisionTreeRegressor,0.262525936,0.408939992,0.625439925,0.156227747,NAN,NAN,NAN,,,208,sqrt,,,,,,,,
3011,DecisionTreeRegressor,0.337306864,0.408749842,0.489009064,0.062245128,NAN,NAN,NAN,,,928,log2,,,,,,,,
277,DecisionTreeRegressor,0.256598749,0.408445273,0.496162234,0.107802648,NAN,NAN,NAN,,,17,sqrt,,,,,,,,
2597,DecisionTreeRegressor,0.099920446,0.408350737,0.646041018,0.228495122,NAN,NAN,NAN,,,790,log2,,,,,,,,
643,DecisionTreeRegressor,0.253147683,0.408326911,0.6533303,0.175286084,NAN,NAN,NAN,,,139,sqrt,,,,,,,,
3395,ElasticNet,0.169895627,0.407835653,0.636779351,0.190710607,NAN,NAN,NAN,,,,,,,,,,1,0.3,1
317,DecisionTreeRegressor,0.201999741,0.407778691,0.5462735,0.148383449,NAN,NAN,NAN,,,30,log2,,,,,,,,
338,DecisionTreeRegressor,0.026225714,0.40775998,0.838378825,0.333371805,NAN,NAN,NAN,,,37,log2,,,,,,,,
3131,DecisionTreeRegressor,0.213873661,0.407690809,0.597110975,0.156486868,NAN,NAN,NAN,,,968,log2,,,,,,,,
3070,DecisionTreeRegressor,0.157503347,0.406460449,0.589752042,0.182471373,NAN,NAN,NAN,,,948,sqrt,,,,,,,,
425,DecisionTreeRegressor,0.235388151,0.406355848,0.536894406,0.126365586,NAN,NAN,NAN,,,66,log2,,,,,,,,
509,DecisionTreeRegressor,0.39595158,0.406049169,0.418059403,0.009126248,NAN,NAN,NAN,,,94,log2,,,,,,,,
1532,DecisionTreeRegressor,0.289415153,0.406006262,0.481565291,0.083638677,NAN,NAN,NAN,,,435,log2,,,,,,,,
2089,DecisionTreeRegressor,0.29790966,0.40587702,0.46190447,0.076362687,NAN,NAN,NAN,,,621,sqrt,,,,,,,,
671,DecisionTreeRegressor,0.137158617,0.405539671,0.654065976,0.211493046,NAN,NAN,NAN,,,148,log2,,,,,,,,
1790,DecisionTreeRegressor,0.377441545,0.40540455,0.444416939,0.028436977,NAN,NAN,NAN,,,521,log2,,,,,,,,
1433,DecisionTreeRegressor,0.140556041,0.405348777,0.593261148,0.19264548,NAN,NAN,NAN,,,402,log2,,,,,,,,
416,DecisionTreeRegressor,0.034487028,0.40507824,0.693201522,0.275168937,NAN,NAN,NAN,,,63,log2,,,,,,,,
2378,DecisionTreeRegressor,0.228148719,0.405003829,0.521492015,0.127136925,NAN,NAN,NAN,,,717,log2,,,,,,,,
3392,ElasticNet,0.166098883,0.404605111,0.63454313,0.19133751,NAN,NAN,NAN,,,,,,,,,,1,0.2,1
2572,DecisionTreeRegressor,0.135011442,0.404508433,0.655420881,0.212862295,NAN,NAN,NAN,,,782,sqrt,,,,,,,,
401,DecisionTreeRegressor,0.099846092,0.40415801,0.55898535,0.215192075,NAN,NAN,NAN,,,58,log2,,,,,,,,
1196,DecisionTreeRegressor,0.210064831,0.404109568,0.526199903,0.138728567,NAN,NAN,NAN,,,323,log2,,,,,,,,
944,DecisionTreeRegressor,0.271616595,0.403954883,0.533619779,0.106979055,NAN,NAN,NAN,,,239,log2,,,,,,,,
3065,DecisionTreeRegressor,0.299622591,0.403902722,0.519233399,0.089995602,NAN,NAN,NAN,,,946,log2,,,,,,,,
2765,DecisionTreeRegressor,0.187762601,0.403852045,0.523012338,0.153067614,NAN,NAN,NAN,,,846,log2,,,,,,,,
2449,DecisionTreeRegressor,0.15647774,0.403651809,0.623303996,0.191572056,NAN,NAN,NAN,,,741,sqrt,,,,,,,,
472,DecisionTreeRegressor,0.305766203,0.403624085,0.515798147,0.086340678,NAN,NAN,NAN,,,82,sqrt,,,,,,,,
1142,DecisionTreeRegressor,0.116229956,0.403002414,0.64859194,0.219278128,NAN,NAN,NAN,,,305,log2,,,,,,,,
2413,DecisionTreeRegressor,0.119639703,0.402971378,0.61438085,0.208281545,NAN,NAN,NAN,,,729,sqrt,,,,,,,,
1462,DecisionTreeRegressor,0.189097251,0.402921703,0.660192213,0.194761882,NAN,NAN,NAN,,,412,sqrt,,,,,,,,
323,DecisionTreeRegressor,0.189278905,0.402116619,0.617529134,0.174841903,NAN,NAN,NAN,,,32,log2,,,,,,,,
2512,DecisionTreeRegressor,0.194529958,0.401956117,0.552311327,0.151535907,NAN,NAN,NAN,,,762,sqrt,,,,,,,,
3389,ElasticNet,0.162595353,0.401660579,0.63257843,0.191956258,NAN,NAN,NAN,,,,,,,,,,1,0.1,1
743,DecisionTreeRegressor,0.247965444,0.401202372,0.538570968,0.119168636,NAN,NAN,NAN,,,172,log2,,,,,,,,
2626,DecisionTreeRegressor,0.194014158,0.401133844,0.699559239,0.216250636,NAN,NAN,NAN,,,800,sqrt,,,,,,,,
1672,DecisionTreeRegressor,0.155579983,0.400828524,0.594714588,0.182917792,NAN,NAN,NAN,,,482,sqrt,,,,,,,,
2296,DecisionTreeRegressor,0.339954676,0.399996679,0.485635449,0.062167074,NAN,NAN,NAN,,,690,sqrt,,,,,,,,
1136,DecisionTreeRegressor,0.250275413,0.399456466,0.540588019,0.118656221,NAN,NAN,NAN,,,303,log2,,,,,,,,
45,KNeighborsRegressor,0.302780238,0.399344721,0.462347129,0.069331127,NAN,NAN,NAN,6,distance,,,,,,,,,,
1480,DecisionTreeRegressor,0.145272305,0.399143879,0.601516322,0.189787199,NAN,NAN,NAN,,,418,sqrt,,,,,,,,
1495,DecisionTreeRegressor,0.303528112,0.399062395,0.466833049,0.069499352,NAN,NAN,NAN,,,423,sqrt,,,,,,,,
3386,ElasticNet,0.159297596,0.398956992,0.630849182,0.192588459,NAN,NAN,NAN,,,,,,,,,,1,0,1
3203,DecisionTreeRegressor,0.157050542,0.3989337,0.688100566,0.219363236,NAN,NAN,NAN,,,992,log2,,,,,,,,
1675,DecisionTreeRegressor,-0.125200302,0.398928269,0.719014848,0.373630527,NAN,NAN,NAN,,,483,sqrt,,,,,,,,
1531,DecisionTreeRegressor,0.276283313,0.3983417,0.544428417,0.110780473,NAN,NAN,NAN,,,435,sqrt,,,,,,,,
239,DecisionTreeRegressor,0.045349293,0.398264171,0.636403047,0.254579762,NAN,NAN,NAN,,,4,log2,,,,,,,,
731,DecisionTreeRegressor,0.088390797,0.398069096,0.587003053,0.220738068,NAN,NAN,NAN,,,168,log2,,,,,,,,
1457,DecisionTreeRegressor,0.118283198,0.397156709,0.575002618,0.199671546,NAN,NAN,NAN,,,410,log2,,,,,,,,
847,DecisionTreeRegressor,0.189790249,0.396842892,0.529189401,0.148287336,NAN,NAN,NAN,,,207,sqrt,,,,,,,,
1270,DecisionTreeRegressor,0.215309793,0.39675691,0.53682227,0.134479008,NAN,NAN,NAN,,,348,sqrt,,,,,,,,
1007,DecisionTreeRegressor,0.138802349,0.396604942,0.723839798,0.243834416,NAN,NAN,NAN,,,260,log2,,,,,,,,
359,DecisionTreeRegressor,0.062931921,0.396237498,0.574815828,0.235883692,NAN,NAN,NAN,,,44,log2,,,,,,,,
520,DecisionTreeRegressor,0.265381033,0.395986863,0.528245865,0.107320485,NAN,NAN,NAN,,,98,sqrt,,,,,,,,
47,KNeighborsRegressor,0.300781641,0.395579545,0.458857256,0.068274529,NAN,NAN,NAN,7,distance,,,,,,,,,,
512,DecisionTreeRegressor,0.270626944,0.395160487,0.602234585,0.147423685,NAN,NAN,NAN,,,95,log2,,,,,,,,
1538,DecisionTreeRegressor,0.017988099,0.395144541,0.601443407,0.267082082,NAN,NAN,NAN,,,437,log2,,,,,,,,
526,DecisionTreeRegressor,0.249647534,0.394963425,0.590810936,0.143789662,NAN,NAN,NAN,,,100,sqrt,,,,,,,,
2819,DecisionTreeRegressor,0.252873888,0.394958403,0.524000322,0.111070452,NAN,NAN,NAN,,,864,log2,,,,,,,,
1493,DecisionTreeRegressor,0.202302134,0.394942935,0.533525906,0.140520422,NAN,NAN,NAN,,,422,log2,,,,,,,,
1178,DecisionTreeRegressor,0.138697476,0.394517574,0.71561895,0.240008098,NAN,NAN,NAN,,,317,log2,,,,,,,,
1213,DecisionTreeRegressor,0.330032568,0.394128938,0.50093663,0.076027374,NAN,NAN,NAN,,,329,sqrt,,,,,,,,
3061,DecisionTreeRegressor,0.305262846,0.393992202,0.514920995,0.088569136,NAN,NAN,NAN,,,945,sqrt,,,,,,,,
1273,DecisionTreeRegressor,0.147471278,0.393907051,0.552716143,0.176662912,NAN,NAN,NAN,,,349,sqrt,,,,,,,,
1555,DecisionTreeRegressor,0.189278905,0.393811423,0.578476399,0.159509063,NAN,NAN,NAN,,,443,sqrt,,,,,,,,
2792,DecisionTreeRegressor,-0.011163011,0.393698993,0.622792146,0.287107183,NAN,NAN,NAN,,,855,log2,,,,,,,,
2843,DecisionTreeRegressor,0.176196809,0.393491789,0.542491947,0.157143605,NAN,NAN,NAN,,,872,log2,,,,,,,,
2524,DecisionTreeRegressor,0.05039099,0.39296074,0.58638071,0.242906687,NAN,NAN,NAN,,,766,sqrt,,,,,,,,
3031,DecisionTreeRegressor,0.164405312,0.392766572,0.556144946,0.166397249,NAN,NAN,NAN,,,935,sqrt,,,,,,,,
2950,DecisionTreeRegressor,0.243470304,0.39163116,0.522583557,0.114595376,NAN,NAN,NAN,,,908,sqrt,,,,,,,,
242,DecisionTreeRegressor,0.028206467,0.391274081,0.624761542,0.260208572,NAN,NAN,NAN,,,5,log2,,,,,,,,
1355,DecisionTreeRegressor,0.32867766,0.391025121,0.436357526,0.04557684,NAN,NAN,NAN,,,376,log2,,,,,,,,
1745,DecisionTreeRegressor,0.249600036,0.390494741,0.567073366,0.132041244,NAN,NAN,NAN,,,506,log2,,,,,,,,
49,KNeighborsRegressor,0.320865365,0.390279272,0.455999486,0.055230065,NAN,NAN,NAN,8,distance,,,,,,,,,,
1922,DecisionTreeRegressor,0.351268908,0.390058983,0.458281594,0.048391696,NAN,NAN,NAN,,,565,log2,,,,,,,,
692,DecisionTreeRegressor,0.088333921,0.39003974,0.556331955,0.213710354,NAN,NAN,NAN,,,155,log2,,,,,,,,
827,DecisionTreeRegressor,0.292376346,0.389670665,0.550654586,0.114656549,NAN,NAN,NAN,,,200,log2,,,,,,,,
2717,DecisionTreeRegressor,0.35106266,0.389354729,0.418858144,0.028366497,NAN,NAN,NAN,,,830,log2,,,,,,,,
503,DecisionTreeRegressor,0.221473312,0.388946086,0.504489261,0.121235361,NAN,NAN,NAN,,,92,log2,,,,,,,,
3032,DecisionTreeRegressor,0.07995601,0.388603408,0.618881637,0.226886907,NAN,NAN,NAN,,,935,log2,,,,,,,,
1529,DecisionTreeRegressor,0.195979362,0.387949526,0.539584628,0.143146388,NAN,NAN,NAN,,,434,log2,,,,,,,,
1225,DecisionTreeRegressor,0.25964265,0.387810468,0.58220787,0.139766111,NAN,NAN,NAN,,,333,sqrt,,,,,,,,
2660,DecisionTreeRegressor,0.046192738,0.387686597,0.64347146,0.25125683,NAN,NAN,NAN,,,811,log2,,,,,,,,
43,KNeighborsRegressor,0.296883354,0.387649616,0.464263063,0.069061414,NAN,NAN,NAN,5,distance,,,,,,,,,,
2833,DecisionTreeRegressor,0.182846574,0.387268296,0.51069739,0.145582494,NAN,NAN,NAN,,,869,sqrt,,,,,,,,
1447,DecisionTreeRegressor,0.205782721,0.387092036,0.69664247,0.219954786,NAN,NAN,NAN,,,407,sqrt,,,,,,,,
2062,DecisionTreeRegressor,0.222866786,0.386886163,0.597779177,0.156604978,NAN,NAN,NAN,,,612,sqrt,,,,,,,,
358,DecisionTreeRegressor,0.14813231,0.386821833,0.52187895,0.169265855,NAN,NAN,NAN,,,44,sqrt,,,,,,,,
2138,DecisionTreeRegressor,0.101192727,0.386787379,0.535868677,0.202011084,NAN,NAN,NAN,,,637,log2,,,,,,,,
1904,DecisionTreeRegressor,-0.038029781,0.386672632,0.69494755,0.310355133,NAN,NAN,NAN,,,559,log2,,,,,,,,
2779,DecisionTreeRegressor,0.285911671,0.386504755,0.552112878,0.117999964,NAN,NAN,NAN,,,851,sqrt,,,,,,,,
1639,DecisionTreeRegressor,-0.166200313,0.385955136,0.712791609,0.392626354,NAN,NAN,NAN,,,471,sqrt,,,,,,,,
1394,DecisionTreeRegressor,0.213461306,0.385455487,0.505572902,0.124768306,NAN,NAN,NAN,,,389,log2,,,,,,,,
730,DecisionTreeRegressor,0.245232528,0.385411906,0.497494408,0.104884349,NAN,NAN,NAN,,,168,sqrt,,,,,,,,
2452,DecisionTreeRegressor,0.005539726,0.384925475,0.637508711,0.273136544,NAN,NAN,NAN,,,742,sqrt,,,,,,,,
3448,ElasticNet,0.305781057,0.384903419,0.438117645,0.057047739,NAN,NAN,NAN,,,,,,,,,,100,0,10
53,KNeighborsRegressor,0.351498147,0.384737192,0.447791807,0.044608246,NAN,NAN,NAN,10,distance,,,,,,,,,,
3447,ElasticNet,0.305330482,0.384727497,0.438055808,0.057234523,NAN,NAN,NAN,,,,,,,,,,100,0,5
1883,DecisionTreeRegressor,-0.000787787,0.384198318,0.654768496,0.279591086,NAN,NAN,NAN,,,552,log2,,,,,,,,
1489,DecisionTreeRegressor,0.185568086,0.38407462,0.502899882,0.141272069,NAN,NAN,NAN,,,421,sqrt,,,,,,,,
2558,DecisionTreeRegressor,-0.001145161,0.383559077,0.701825033,0.290806129,NAN,NAN,NAN,,,777,log2,,,,,,,,
700,DecisionTreeRegressor,0.217362717,0.383518234,0.538710741,0.131418616,NAN,NAN,NAN,,,158,sqrt,,,,,,,,
409,DecisionTreeRegressor,0.363766873,0.383445571,0.412363178,0.02088729,NAN,NAN,NAN,,,61,sqrt,,,,,,,,
2237,DecisionTreeRegressor,0.100082924,0.382381556,0.53079461,0.199703364,NAN,NAN,NAN,,,670,log2,,,,,,,,
2239,DecisionTreeRegressor,0.236575922,0.3822201,0.648522291,0.188580168,NAN,NAN,NAN,,,671,sqrt,,,,,,,,
